method,rank,seed,step,x_half_width_m,y_half_height_m,horizontal_weight,vertical_weight,lambda2_true,lambda3_true,fiedler_gap,lambda2_estimate_mean,lambda2_estimate_min,lambda2_estimate_max,positive_estimation_error,subspace_sine_error,active_edge_count,consensus_step,consensus_contraction,component_1,component_2,component_3,component_4
zhang-2022-scalar-monitor,0,6,51,11.953990499739547,11.046009500260453,0.07486181724181325,0.12502789088738686,0.14972363448362652,0.2500557817747736,0.10033214729114709,0.25199658610878195,0.22259405018772327,0.29174662622355463,0.10227295162515543,,4,0.16666666666666666,0.9750460609193956,1.0102010441605322,0.9707294388322857,-1.1524966526271057,-0.8114988326688392
zhang-2022-scalar-monitor,0,6,52,11.9067366430758,11.0932633569242,0.07738951286009495,0.12243958859892094,0.15477902572018987,0.2448791771978419,0.09010015147765205,0.2469175543161206,0.21750816765209402,0.28557824014098676,0.09213852859593075,,4,0.16666666666666666,0.9742034957133017,1.0102808151035687,0.9705892934211255,-1.152728480504946,-0.8118636815990021
zhang-2022-scalar-monitor,0,6,53,11.8583679495453,11.1416320504547,0.07999801045169483,0.11977564775346877,0.1599960209033897,0.23955129550693754,0.07955527460354783,0.24168465956854235,0.21219287805533504,0.27928133176977843,0.08168863866515264,,4,0.16666666666666666,0.9733339965161018,1.0103683369393879,0.9704662372273238,-1.1529468399317715,-0.8122362701146824
zhang-2022-scalar-monitor,0,6,54,11.809016994374948,11.190983005625052,0.08267946219970021,0.11704460603116204,0.16535892439940042,0.23408921206232408,0.06873028766292366,0.2363147371546065,0.20666974435437746,0.2728698879652458,0.07095581275520607,,4,0.16666666666666666,0.9724401792667666,1.0104626798664529,0.9703595808827361,-1.1531513408187692,-0.8126170648732052
zhang-2022-scalar-monitor,0,6,55,11.75881904510252,11.24118095489748,0.08542539545489596,0.11425556434046111,0.1708507909097919,0.22851112868092224,0.05766033777113033,0.23082573707384313,0.2009616946452475,0.26635933169489867,0.05997494616405122,,4,0.16666666666666666,0.9715248681817014,1.010562914944328,0.9702686060592555,-1.1533415795343969,-0.8130064455693993
zhang-2022-scalar-monitor,0,6,56,11.70791169081776,11.29208830918224,0.08822676406607337,0.11141812383886705,0.17645352813214676,0.22283624767773416,0.0463827195455874,0.22523660062324258,0.19509290208274077,0.2597664214471407,0.048783072491095814,,4,0.16666666666666666,0.9705910786446422,1.010668118870312,0.9701925660504785,-1.1535171466680711,-0.8134047027757083
zhang-2022-scalar-monitor,0,6,57,11.656434465040231,11.343565534959769,0.09107401206237309,0.10854231139230144,0.18214802412474623,0.21708462278460294,0.03493659865985671,0.2195671138854033,0.18908863097893303,0.2531091201012581,0.037419089760657054,,4,0.16666666666666666,0.969641995979209,1.010777379132889,0.9701306870693391,-1.153677635242042,-0.8138120366551922
zhang-2022-scalar-monitor,0,6,58,11.604528463267654,11.395471536732346,0.09395714859184769,0.10563849500971527,0.18791429718369537,0.21127699001943057,0.023362692835735194,0.21383774094534125,0.18297505172852224,0.24640643536006923,0.025923443761645876,,4,0.16666666666666666,0.9686809504693841,1.010889799397937,0.9700821702820863,-1.1538226491674728,-0.8142285566430874
zhang-2022-scalar-monitor,0,6,59,11.552335956242944,11.447664043757056,0.09686583265767072,0.10271729112465539,0.19373166531534144,0.20543458224931083,0.011702916933969382,0.20806944040540787,0.17677902845833593,0.2396782349645621,0.014337775090066424,,4,0.16666666666666666,0.9677113891141098,1.0110045049761505,0.9700461945692588,-1.153951811730285,-0.8146542821608092
zhang-2022-scalar-monitor,0,6,60,11.5,11.5,0.09978946586628142,0.09978946586628142,0.19957893173256283,0.19957893173256286,2.7755575615628914e-17,0.20228346937461117,0.17052788440696354,0.23294504091824875,0.002704537642048338,,4,0.16666666666666666,0.9667368447112396,1.0111206482200514,0.9700219199739792,-1.1540647738904979,-0.8150891443904847
zhang-2022-scalar-monitor,0,6,61,11.447664043757056,11.552335956242944,0.10271729112465539,0.09686583265767072,0.19373166531534142,0.2054345822493108,0.011702916933969382,0.19650117955961055,0.1642491509554267,0.22622780779742335,0.0027695142442691334,,4,0.16666666666666666,0.9677113891141098,1.011237413705523,0.9700084917684565,-1.154161222185596,-0.8155329891000007
zhang-2022-scalar-monitor,0,6,62,11.395471536732346,11.604528463267654,0.10563849500971527,0.09395714859184769,0.1879142971836954,0.21127699001943057,0.023362692835735166,0.19074381036152777,0.15797030690140934,0.21954769086433457,0.0028295131778323657,,4,0.16666666666666666,0.9686809504693841,1.0113540230652094,0.970005045042702,-1.1542408860432587,-0.8159855804702015
zhang-2022-scalar-monitor,0,6,63,11.343565534959769,11.656434465040231,0.10854231139230144,0.09107401206237309,0.18214802412474623,0.21708462278460294,0.03493659865985671,0.18503228398060512,0.15171851496462718,0.21292581010398992,0.002884259855858884,,4,0.16666666666666666,0.969641995979209,1.0114697393579928,0.9700107096965671,-1.154303544330646,-0.8164466058393695
zhang-2022-scalar-monitor,0,6,64,11.29208830918224,11.70791169081776,0.11141812383886705,0.08822676406607337,0.17645352813214676,0.2228362476777341,0.04638271954558734,0.17938700744523361,0.14552036261011647,0.20638301644724244,0.002933479313086851,,4,0.16666666666666666,0.9705910786446422,1.0115838708788736,0.9700246156987125,-1.1543490309950661,-0.8169156812474511
zhang-2022-scalar-monitor,0,6,65,11.24118095489748,11.75881904510252,0.11425556434046111,0.08542539545489596,0.17085079090979197,0.2285111286809223,0.05766033777113033,0.17382768622555,0.1394016140809029,0.199939666325879,0.002976895315758038,,4,0.16666666666666666,0.9715248681817014,1.011695774335524,0.9700458984648207,-1.1543772396826755,-0.8173923576353783
zhang-2022-scalar-monitor,0,6,66,11.190983005625053,11.809016994374947,0.11704460603116192,0.08267946219970031,0.16535892439940067,0.2340892120623238,0.06873028766292313,0.16837315367549177,0.13338698005643135,0.1936154103365606,0.0030142292760911016,,4,0.16666666666666666,0.9724401792667665,1.0118048573403244,0.9700737042029298,-1.1543881272563792,-0.8178761275345713
zhang-2022-scalar-monitor,0,6,67,11.1416320504547,11.8583679495453,0.11977564775346877,0.07999801045169483,0.15999602090338974,0.23955129550693757,0.07955527460354783,0.16304121999699717,0.12749991063287336,0.18742900120036987,0.003045199093607426,,4,0.16666666666666666,0.9733339965161018,1.0119105801887744,0.970107195076165,-1.154381716169526,-0.8183664320691413
zhang-2022-scalar-monitor,0,6,68,11.093263356924199,11.906736643075801,0.12243958859892105,0.07738951286009488,0.1547790257201898,0.24487917719784213,0.09010015147765232,0.1578485437597682,0.12176241640117436,0.1813981254292063,0.0030695180395783894,,4,0.16666666666666666,0.9742034957133017,1.012012456915958,0.9701455540420804,-1.1543580956869715,-0.8188626680886782
zhang-2022-scalar-monitor,0,6,69,11.046009500260453,11.953990499739547,0.12502789088738686,0.07486181724181325,0.14972363448362647,0.25005578177477367,0.1003321472911472,0.15281052827284036,0.11619492133117859,0.175539262197546,0.003086893789213896,,4,0.16666666666666666,0.9750460609193956,1.012110055641614,0.9701879892424811,-1.154317421978098,-0.8193641952526561
zhang-2022-scalar-monitor,0,6,70,11.0,12.0,0.12753263043394406,0.07242210831572872,0.14484421663145747,0.2550652608678881,0.11022104423643064,0.1479412443208239,0.11081615001546918,0.16986757191749247,0.0030970276893664272,,4,0.16666666666666666,0.9758592972280904,1.0122029982309662,0.9702337378369615,-1.1542599171363976,-0.819870342897751
zhang-2022-scalar-monitor,0,6,71,10.955360964984973,12.044639035015027,0.1299465333715009,0.07007688282542139,0.14015376565084278,0.2598930667430017,0.11973930109215894,0.14325337998238097,0.10564305064170387,0.1643968159787912,0.0030996143315381863,,4,0.16666666666666666,0.9766410390581929,1.0122909593125875,0.9702820691961785,-1.1541858672061964,-0.8203804165357624
zhang-2022-scalar-monitor,0,6,72,10.912214747707527,12.087785252292473,0.1322629992321747,0.06783193799456627,0.13566387598913252,0.26452599846434943,0.12886212247521692,0.13875821747048545,0.10069075390233051,0.1591393080915049,0.00309434148135293,,4,0.16666666666666666,0.9773893540018113,1.0123736647061687,0.9703322873957368,-1.1540956193185383,-0.820893703851129
zhang-2022-scalar-monitor,0,6,73,10.870679608950162,12.129320391049838,0.13447611042226862,0.06569237290144903,0.13138474580289802,0.26895222084453724,0.13756747504163921,0.13446563620264307,0.09597256696386891,0.15410589670023622,0.0030808903997450454,,4,0.16666666666666666,0.9781025423661837,1.012450889322237,0.9703837329771707,-1.153989578054575,-0.8214094800918729
zhang-2022-scalar-monitor,0,6,74,10.83086939364114,12.16913060635886,0.13658062863626308,0.06366260203442069,0.1273252040688414,0.27316125727252627,0.14583605320368487,0.1303841406476497,0.09150000064301222,0.14930597706072302,0.003058936578808291,,4,0.16666666666666666,0.9787791326551931,1.0125224546026457,0.9704357839676017,-1.1538682011660475,-0.8219270127748102
zhang-2022-scalar-monitor,0,6,75,10.792893218813452,12.207106781186548,0.13857197912785907,0.061746380007415794,0.12349276001483156,0.277143958255718,0.15365119824088647,0.12652091092209827,0.08728282710315893,0.14474753080886638,0.0030281509072667134,,4,0.16666666666666666,0.9794178733308614,1.012588225575334,0.9704878561731901,-1.153731994788546,-0.822445565653672
zhang-2022-scalar-monitor,0,6,76,10.756855174522606,12.243144825477394,0.1404462240765282,0.05994683618030585,0.11989367236061174,0.28089244815305653,0.1609987757924448,0.12288187363865388,0.08332916471159635,0.14043719022742707,0.0029882012780421408,,4,0.16666666666666666,0.9800177212732314,1.0126481075994676,0.9705394027825989,-1.1535815082845942,-0.8229644019261876
zhang-2022-scalar-monitor,0,6,77,10.72285403854303,12.27714596145697,0.14220002654524705,0.05826651774666918,0.11653303549333832,0.28440005309049415,0.16786701759715583,0.11947179014562603,0.07964558619346196,0.13705287827763035,0.0029387546522877117,,4,0.16666666666666666,0.980577827417777,1.012702042877946,0.97058991333476,-1.1534173288505833,-0.8234827866821033
zhang-2022-scalar-monitor,0,6,78,10.690983005625053,12.309016994374947,0.1438306067119581,0.05670743972283814,0.11341487944567624,0.2876612134239163,0.17424633397824008,0.11629435904631502,0.07623724588234015,0.13470596467535234,0.002879479600638779,,4,0.16666666666666666,0.9810975200923873,1.0127500068134545,0.9706389121198633,-1.1532400760148707,-0.8239999886177627
zhang-2022-scalar-monitor,0,6,79,10.661329432054576,12.338670567945424,0.14533569217081865,0.05527114019583064,0.11054228039166122,0.29067138434163736,0.18012910394997614,0.11335232974375609,0.07310802169347763,0.13254318759774453,0.002810049352094862,,4,0.16666666666666666,0.9815762866013898,1.012792004282053,0.9706859560935358,-1.1530503961445508,-0.8245152810635277
zhang-2022-scalar-monitor,0,6,80,10.63397459621556,12.36602540378444,0.14671346414065892,0.053958739160941425,0.10791747832188292,0.2934269282813178,0.18550944995943486,0.11064762371378656,0.07026066741654624,0.13056631736364288,0.002730145391903638,,4,0.16666666666666666,0.9820137536130196,1.0128280658948967,0.9707306323916828,-1.152848957066301,-0.825027942387672
zhang-2022-scalar-monitor,0,6,81,10.608993475811632,12.391006524188368,0.14796250139242434,0.05277099929768423,0.10554199859536842,0.2959250027848488,0.19038300418948037,0.10818146025701025,0.06769697102454897,0.1287765785130035,0.0026394616616418343,,4,0.16666666666666666,0.9824096669007719,1.0128582443142347,0.9707725555376308,-1.1526364428930067,-0.8255372558541391
zhang-2022-scalar-monitor,0,6,82,10.5864545423574,12.4135454576426,0.1490817236232271,0.05170838708952974,0.10341677417905948,0.2981634472464542,0.19474667306739474,0.10595448360345427,0.06541791489941051,0.1271747519397004,0.002537709424394796,,4,0.16666666666666666,0.9827638709701567,1.0128826106846522,0.9708113644343589,-1.1524135491333114,-0.8260425090217935
zhang-2022-scalar-monitor,0,6,83,10.566419573502799,12.433580426497201,0.1500703358731267,0.05077113278183476,0.10154226556366953,0.3001406717462535,0.19859840618258395,0.10396688842840063,0.06342383416094055,0.12576127544140725,0.0024246228647310936,,4,0.16666666666666666,0.9830762890727217,1.012901251234731,0.9708467192331847,-1.1521809781464363,-0.82654299277964
zhang-2022-scalar-monitor,0,6,84,10.548943483704846,12.451056516295154,0.15092777541465277,0.04995928778657567,0.09991857557315137,0.30185555082930554,0.20193697525615417,0.10221854106796491,0.061714569629540694,0.12453634064716557,0.0022999654948135384,,4,0.16666666666666666,0.9833469040711414,1.012914264098166,0.9708782981667323,-1.1519394349901577,-0.8270380001162634
zhang-2022-scalar-monitor,0,6,85,10.534074173710932,12.465925826289068,0.1516536623577275,0.049272778275181846,0.09854555655036375,0.30330732471545496,0.20476176816509123,0.10070909398297634,0.06028961233197183,0.12349998444219246,0.0021635374326125917,,4,0.16666666666666666,0.9835757405749394,1.0129217563971056,0.9709057944288271,-1.1516896236961642,-0.8275268247228779
zhang-2022-scalar-monitor,0,6,86,10.521852399266194,12.478147600733806,0.1522477550168648,0.04871145384567596,0.09742290769135195,0.3044955100337296,0.20707260234237765,0.09943809129663694,0.059148236853856506,0.12265217318857324,0.0020151836052849925,,4,0.16666666666666666,0.983762848718108,1.0129238416241928,0.9709289131776613,-1.1514322439944082,-0.8280087595283108
zhang-2022-scalar-monitor,0,6,87,10.512311659404862,12.487688340595138,0.15270991089464175,0.04827513030203274,0.09655026060406552,0.30541982178928345,0.20886956118521793,0.09840506351160516,0.058289621234393074,0.12199287822554972,0.0018548029075396433,,4,0.16666666666666666,0.9839082898993224,1.012920637353702,0.9709473687315049,-1.1511679884968564,-0.8284830952615283
zhang-2022-scalar-monitor,0,6,88,10.505478104631727,12.494521895368273,0.1530400539544348,0.04796362573782265,0.0959272514756453,0.30608010790886964,0.21015285643322434,0.0976096097869994,0.05771295147601441,0.12152214132422845,0.0016823583113540902,,4,0.16666666666666666,0.9840121247540591,1.0129122633063516,0.9709608820188482,-1.1508975403411994,-0.8289491191333561
zhang-2022-scalar-monitor,0,6,89,10.501370465245426,12.498629534754574,0.15323814869229752,0.0477767892696447,0.09555357853928942,0.30647629738459503,0.2109227188453056,0.09705146641826645,0.05741750909362686,0.12124012895949665,0.0014978878789770333,,4,0.16666666666666666,0.9840744035767851,1.012898839786881,0.9709691783373702,-1.1506215712867098,-0.8294061137243307
zhang-2022-scalar-monitor,0,6,90,10.5,12.5,0.15330418137541366,0.04771452191663301,0.095429043833266,0.30660836275082737,0.21117931891756136,0.09673056040783334,0.05740274045128668,0.12114717444491108,0.0013015165745673407,,4,0.16666666666666666,0.9840951593611224,1.012880486508391,0.9709719854688176,-1.150340740247421,-0.8298533561604252
zhang-2022-scalar-monitor,0,6,91,10.501370465245426,12.498629534754574,0.15323814869229752,0.0477767892696447,0.09555357853928942,0.30647629738459503,0.2109227188453056,0.0966470472424058,0.0576683069260886,0.12124380715219152,0.0010934687031163848,,4,0.16666666666666666,0.9840744035767851,1.0128573218126347,0.9709690321897801,-1.1500556922420437,-0.8302901176529661
zhang-2022-scalar-monitor,0,6,92,10.505478104631727,12.494521895368273,0.1530400539544348,0.04796362573782265,0.0959272514756453,0.30608010790886964,0.21015285643322434,0.09680133220346887,0.0582141152044624,0.12153076820755615,0.0008740807278235646,,4,0.16666666666666666,0.9840121247540591,1.0128294622909777,0.9709600472115929,-1.1497670577353425,-0.8307156634734629
zhang-2022-scalar-monitor,0,6,93,10.512311659404862,12.487688340595138,0.15270991089464175,0.04827513030203274,0.09655026060406552,0.30541982178928345,0.20886956118521793,0.09719407473725739,0.05904032725897679,0.12200901222215954,0.0006438141331918668,,4,0.16666666666666666,0.9839082898993224,1.0127970228063212,0.9709447585760355,-1.1494754523419233,-0.8311292534282868
zhang-2022-scalar-monitor,0,6,94,10.521852399266194,12.478147600733806,0.1522477550168648,0.04871145384567596,0.09742290769135195,0.3044955100337296,0.20707260234237765,0.09782617560290752,0.060147349784756,0.1226796947788289,0.00040326791155556596,,4,0.16666666666666666,0.983762848718108,1.0127601169119718,0.9709228935271118,-1.1491814768603348,-0.8315301428919544
zhang-2022-scalar-monitor,0,6,95,10.534074173710932,12.465925826289068,0.1516536623577275,0.049272778275181846,0.09854555655036375,0.30330732471545496,0.20476176816509123,0.09869874671258938,0.06153580310212625,0.12354414556704496,0.0001531901622256332,,4,0.16666666666666666,0.9835757405749394,1.0127188576589075,0.9708941788727458,-1.1488857176028573,-0.8319175844509538
zhang-2022-scalar-monitor,0,6,96,10.548943483704846,12.451056516295154,0.15092777541465277,0.04995928778657567,0.09991857557315137,0.30185555082930554,0.20193697525615417,0.09981306378266108,0.06320646977033162,0.12460382723705532,0.0,,4,0.16666666666666666,0.9833469040711414,1.0126733587780448,0.9708583418435542,-1.14858874698425,-0.8322908302021608
zhang-2022-scalar-monitor,0,6,97,10.566419573502799,12.433580426497201,0.1500703358731267,0.05077113278183476,0.10154226556366953,0.3001406717462535,0.19859840618258395,0.10117050213938994,0.06516022341334526,0.12586028024023976,0.0,,4,0.16666666666666666,0.9830762890727217,1.012623736218764,0.9708151114487112,-1.1482911243308522,-0.8326491347406135
zhang-2022-scalar-monitor,0,6,98,10.5864545423574,12.4135454576426,0.1490817236232271,0.05170838708952974,0.10341677417905948,0.2981634472464542,0.19474667306739474,0.10277245627505982,0.06739793854793952,0.1273150541415946,0.0,,4,0.16666666666666666,0.9827638709701567,1.0125701100189524,0.9707642203211273,-1.1479933968697176,-0.8329917588602193
zhang-2022-scalar-monitor,0,6,99,10.608993475811632,12.391006524188368,0.14796250139242434,0.05277099929768423,0.10554199859536842,0.2959250027848488,0.19038300418948037,0.10462024403819326,0.06992038253071264,0.1289696261383222,0.0,,4,0.16666666666666666,0.9824096669007719,1.0125126064750039,0.9707054070355023,-1.1476961008557702,-0.8333179739775584
zhang-2022-scalar-monitor,0,6,100,10.63397459621556,12.36602540378444,0.14671346414065892,0.053958739160941425,0.10791747832188292,0.2934269282813178,0.18550944995943486,0.10671499666789264,0.0727280911126682,0.13082530779694235,0.0,,4,0.16666666666666666,0.9820137536130196,1.0124513605726189,0.9706384188731899,-1.1473997627933419,-0.8336270672730206
zhang-2022-scalar-monitor,0,6,101,10.661329432054576,12.338670567945424,0.14533569217081865,0.05527114019583064,0.11054228039166122,0.29067138434163736,0.18012910394997614,0.10905753625137571,0.07582122950688941,0.13288314133699686,0.0,,4,0.16666666666666666,0.9815762866013898,1.012386518630748,0.9705630149971726,-1.1471049007067173,-0.8339183475249092
zhang-2022-scalar-monitor,0,6,102,10.690983005625052,12.309016994374948,0.14383060671195821,0.05670743972283804,0.11341487944567603,0.2876612134239163,0.1742463339782403,0.1116482425907439,0.07919944133512047,0.13514378713390007,0.0,,4,0.16666666666666666,0.9810975200923874,1.0123182411018128,0.9704789699888642,-1.146812025412665,-0.8341911515909546
zhang-2022-scalar-monitor,0,6,103,10.722854038543028,12.277145961456972,0.1422000265452471,0.05826651774666908,0.11653303549333814,0.2844000530904943,0.16786701759715617,0.11448691190282745,0.08286168831097118,0.13760740448721442,0.0,,4,0.16666666666666666,0.980577827417777,1.012246705461673,0.970386077686133,-1.1465216417462798,-0.8344448514681879
zhang-2022-scalar-monitor,0,6,104,10.756855174522606,12.243144825477394,0.1404462240765282,0.05994683618030585,0.11989367236061174,0.28089244815305653,0.1609987757924448,0.11757261023238763,0.08680608402744872,0.1402735280872225,0.0,,4,0.16666666666666666,0.9800177212732314,1.0121721091128764,0.9702841552491936,-1.1462342496900697,-0.8346788618368871
zhang-2022-scalar-monitor,0,6,105,10.792893218813452,12.207106781186548,0.13857197912785907,0.061746380007415794,0.12349276001483156,0.277143958255718,0.15365119824088647,0.12090352491244793,0.09102972572136103,0.14314094300025282,0.0,,4,0.16666666666666666,0.9794178733308614,1.0120946722152862,0.970173047368364,-1.1459503453551756,-0.8348926479681591
zhang-2022-scalar-monitor,0,6,106,10.830869393641143,12.169130606358857,0.13658062863626302,0.06366260203442078,0.12732520406884157,0.27316125727252605,0.14583605320368448,0.12447681783297637,0.0955285283580265,0.146207561356535,0.0,,4,0.16666666666666666,0.9787791326551931,1.01201464034958,0.9700526305157428,-1.14567042176327,-0.8350857338487943
zhang-2022-scalar-monitor,0,6,107,10.870679608950162,12.129320391049838,0.13447611042226862,0.06569237290144903,0.13138474580289802,0.26895222084453724,0.13756747504163921,0.12828848464798537,0.10029706578335684,0.14947030423950736,0.0,,4,0.16666666666666666,0.9781025423661837,1.0119322869123235,0.9699228171324271,-1.1453949693783112,-0.8352577103526533
zhang-2022-scalar-monitor,0,6,108,10.912214747707527,12.087785252292473,0.1322629992321747,0.06783193799456627,0.13566387598913252,0.26452599846434943,0.12886212247521692,0.13233322432905037,0.10532842398829345,0.15292499251189806,0.0,,4,0.16666666666666666,0.9773893540018113,1.0118479151370623,0.969783559634725,-1.1451244763393307,-0.8354082432665785
zhang-2022-scalar-monitor,0,6,109,10.955360964984973,12.044639035015027,0.1299465333715009,0.07007688282542139,0.14015376565084278,0.2598930667430017,0.11973930109215894,0.13660432362314845,0.11061407168480919,0.15656625043941164,0.0,,4,0.16666666666666666,0.9766410390581929,1.0117618596349998,0.9696348541179312,-1.1448594283492082,-0.8355370809622542
zhang-2022-scalar-monitor,0,6,110,11.0,12.0,0.12753263043394406,0.07242210831572872,0.14484421663145747,0.2550652608678881,0.11022104423643064,0.14109356096270953,0.11614375336553184,0.16038742596018674,0.0,,4,0.16666666666666666,0.9758592972280904,1.0116744873521704,0.969476743635285,-1.1446003081802567,-0.8356440614951868
zhang-2022-scalar-monitor,0,6,111,11.046009500260453,11.953990499739547,0.12502789088738686,0.07486181724181325,0.14972363448362647,0.25005578177477367,0.1003321472911472,0.14579113417506562,0.12190540978041398,0.1643805312696922,0.0,,4,0.16666666666666666,0.9750460609193956,1.0115861978482399,0.9693093209335661,-1.1443475947657242,-0.8357291189094371
zhang-2022-scalar-monitor,0,6,112,11.0932633569242,11.9067366430758,0.12243958859892094,0.07738951286009495,0.15477902572018984,0.2448791771978419,0.09010015147765207,0.15068561593029828,0.12788513029172943,0.16853620703106031,0.0,,4,0.16666666666666666,0.9742034957133017,1.0114974228154878,0.9691327305357383,-1.1441017618571308,-0.8357922885330565
zhang-2022-scalar-monitor,0,6,113,11.1416320504547,11.8583679495453,0.11977564775346877,0.07999801045169483,0.15999602090338974,0.23955129550693757,0.07955527460354783,0.155763940240764,0.13406714085673954,0.17284371297297874,0.0,,4,0.16666666666666666,0.9733339965161018,1.011408624775419,0.9689471700753937,-1.1438632762406589,-0.8358337110649577
zhang-2022-scalar-monitor,0,6,114,11.190983005625052,11.809016994374948,0.11704460603116204,0.08267946219970021,0.16535892439940045,0.23408921206232397,0.06873028766292352,0.16101142249314304,0.1404338304432473,0.17729094691038894,0.0,,4,0.16666666666666666,0.9724401792667666,1.0113202949143316,0.9687528908071984,-1.1436325955212878,-0.8358536352793495
zhang-2022-scalar-monitor,0,6,115,11.24118095489748,11.75881904510252,0.11425556434046111,0.08542539545489596,0.17085079090979197,0.2285111286809223,0.05766033777113033,0.16641181447628994,0.14696581753420812,0.18186449333672083,0.0,,4,0.16666666666666666,0.9715248681817014,1.0112329500474873,0.9685501972415398,-1.143410165500549,-0.8358524192083094
zhang-2022-scalar-monitor,0,6,116,11.29208830918224,11.70791169081776,0.11141812383886705,0.08822676406607337,0.17645352813214676,0.2228362476777341,0.04638271954558734,0.17194739470899334,0.1536420570698871,0.1865497017308737,0.0,,4,0.16666666666666666,0.9705910786446422,1.0111471287330265,0.9683394458791269,-1.1431964171918028,-0.8358305297053298
zhang-2022-scalar-monitor,0,6,117,11.343565534959769,11.656434465040231,0.10854231139230144,0.09107401206237309,0.18214802412474623,0.21708462278460294,0.03493659865985671,0.1775990931233401,0.16043998676647409,0.19133079364261674,0.0,,4,0.16666666666666666,0.969641995979209,1.0110633865899992,0.96812104305108,-1.1429917635349645,-0.835788540341047
zhang-2022-scalar-monitor,0,6,118,11.395471536732346,11.604528463267654,0.10563849500971527,0.09395714859184769,0.1879142971836954,0.21127699001943057,0.023362692835735166,0.18334664788909438,0.16733571031519512,0.19619099652887995,0.0,,4,0.16666666666666666,0.9686809504693841,1.0109822909080912,0.9678954419005125,-1.1427965958894304,-0.8357271276344653
zhang-2022-scalar-monitor,0,6,119,11.447664043757056,11.552335956242944,0.10271729112465539,0.09686583265767072,0.19373166531534142,0.2054345822493108,0.011702916933969382,0.18916879094228123,0.17430421358024084,0.20178368262416368,0.0,,4,0.16666666666666666,0.9677113891141098,1.0109044146678492,0.9676631385711096,-1.1426112803985229,-0.8356470656762689
zhang-2022-scalar-monitor,0,6,120,11.499999999999998,11.500000000000002,0.09978946586628153,0.0997894658662813,0.1995789317325626,0.19957893173256305,4.440892098500626e-16,0.1950434576767146,0.18131960865710894,0.2079749319530766,0.0,,4,0.16666666666666666,0.9667368447112396,1.010830330117609,0.9674246676950856,-1.1424361543300907,-0.8355492192525305
zhang-2022-scalar-monitor,0,6,121,11.552335956242944,11.447664043757056,0.09686583265767072,0.10271729112465539,0.19373166531534144,0.20543458224931083,0.011702916933969382,0.2009480153349652,0.18835539959531689,0.2141974393455759,0.007216350019623757,,4,0.16666666666666666,0.9677113891141098,1.0107606020752409,0.9671805972957398,-1.1422715225049627,-0.8354345356246402
zhang-2022-scalar-monitor,0,6,122,11.604528463267654,11.395471536732346,0.09395714859184769,0.10563849500971527,0.18791429718369537,0.21127699001943057,0.023362692835735194,0.20685950394562447,0.1953847627890415,0.2204261591907164,0.018945206761929095,,4,0.16666666666666666,0.9686809504693841,1.0106957811377926,0.96693152323745,-1.1421176539273383,-0.8353040351622655
zhang-2022-scalar-monitor,0,6,123,11.656434465040231,11.343565534959769,0.09107401206237309,0.10854231139230144,0.18214802412474623,0.21708462278460294,0.03493659865985671,0.21275488323246106,0.2009593188310932,0.2266360056588601,0.030606859107714823,,4,0.16666666666666666,0.969641995979209,1.0106363969893162,0.9666780633676026,-1.141974778728462,-0.8351588010587605
zhang-2022-scalar-monitor,0,6,124,11.707911690817758,11.292088309182242,0.08822676406607345,0.11141812383886697,0.17645352813214688,0.2228362476777339,0.04638271954558704,0.21861127878502695,0.20633373549522327,0.232802123152005,0.04215775065288008,,4,0.16666666666666666,0.9705910786446422,1.010582951996124,0.9664208515002841,-1.1418430855272461,-0.8349999683813656
zhang-2022-scalar-monitor,0,6,125,11.75881904510252,11.24118095489748,0.08542539545489596,0.11425556434046111,0.1708507909097919,0.22851112868092224,0.05766033777113033,0.22440622092761653,0.21166748893019394,0.23890014849525132,0.05355543001782462,,4,0.16666666666666666,0.9715248681817014,1.0105359152695725,0.9661605313906936,-1.1417227192991872,-0.8348287127211723
zhang-2022-scalar-monitor,0,6,126,11.809016994374947,11.190983005625053,0.08267946219970031,0.11704460603116192,0.16535892439940061,0.2340892120623238,0.06873028766292319,0.23011787013566487,0.21694019783822682,0.24490645816121592,0.06475894573626426,,4,0.16666666666666666,0.9724401792667665,1.0104957173598148,0.9658977508425683,-1.1416137798286603,-0.8346462387101082
zhang-2022-scalar-monitor,0,6,127,11.8583679495453,11.1416320504547,0.07999801045169483,0.11977564775346877,0.1599960209033897,0.23955129550693754,0.07955527460354783,0.2357252234924745,0.2221321376467711,0.2507983945141756,0.07572920258908478,,4,0.16666666666666666,0.9733339965161018,1.0104627457208206,0.9656331560792727,-1.141516320800352,-0.8344537686646635
zhang-2022-scalar-monitor,0,6,128,11.9067366430758,11.0932633569242,0.07738951286009495,0.12243958859892094,0.15477902572018987,0.2448791771978419,0.09010015147765205,0.24120829751073714,0.22722441002813953,0.25655446596130727,0.08642927179054727,,4,0.16666666666666666,0.9742034957133017,1.0104373410586454,0.9653673864934762,-1.1414303495642235,-0.8342525315997791
zhang-2022-scalar-monitor,0,6,129,11.953990499739547,11.046009500260453,0.07486181724181325,0.12502789088738686,0.14972363448362652,0.2500557817747736,0.10033214729114709,0.2465482836134658,0.23219908833389757,0.26215451694947545,0.09682464912983929,,4,0.16666666666666666,0.9750460609193956,1.010419794643032,0.9651010698716556,-1.141355827586008,-0.8340437528324803
