iteration,lambda2,lambda3,fiedler_gap,control_error_to_central,objective,objective_gap,exact_global_matrix_margin,minimum_local_matrix_margin,master_residual_eta_q,resource_zero_sum_error,resource_projection_count,maximum_resource_state_norm,active_edge_count,consensus_step,consensus_contraction
4901,0.21420324586304035,0.21420324586304054,1.942890293094024e-16,3.679868375131917e-09,0.12331152692314001,1.249000902703301e-16,5.898059818321144e-17,-5.740267228708381e-18,2.480584340228911e-07,1.5899003276961254e-17,0.0,0.14885012711738999,6,0.1,0.978579675413696
4902,0.21420324586304035,0.21420324586304054,1.942890293094024e-16,4.0751023113076066e-09,0.12331152692314053,6.38378239159465e-16,7.546047120499111e-17,-2.6065988083617358e-18,4.56469532168658e-07,3.878959614448864e-18,0.0,0.1488501271176435,6,0.1,0.978579675413696
4903,0.21420324586304035,0.21420324586304054,1.942890293094024e-16,3.061570839902144e-09,0.1233115269231401,2.0816681711721685e-16,5.681219383824043e-17,-2.6545142276330912e-18,6.680563568258846e-07,1.5899003276961254e-17,0.0,0.14885012711787485,6,0.1,0.978579675413696
4904,0.21420324586304035,0.21420324586304054,1.942890293094024e-16,4.256241354144358e-09,0.12331152692314043,5.412337245047638e-16,7.025630077706069e-17,-6.593161691738508e-18,5.938253905989277e-07,2.0888836804026048e-17,0.0,0.1488501271174454,6,0.1,0.978579675413696
4905,0.21420324586304035,0.21420324586304054,1.942890293094024e-16,3.0778142684966525e-09,0.12331152692313958,-3.0531133177191805e-16,5.5077470362263625e-17,-4.571130998487309e-18,4.4945421086626453e-07,1.7690777709386487e-17,0.0,0.14885012711706136,6,0.1,0.978579675413696
4906,0.21420324586304035,0.21420324586304054,1.942890293094024e-16,3.0091818588153084e-09,0.12331152692313982,-6.938893903907228e-17,5.984795992119984e-17,-6.61232785944705e-18,4.181928464078585e-07,1.6365348541700844e-17,0.0,0.14885012711670162,6,0.1,0.978579675413696
4907,0.21420324586304035,0.21420324586304054,1.942890293094024e-16,2.430531832058997e-09,0.12331152692314018,2.914335439641036e-16,6.071532165918825e-17,-5.682768725582755e-18,1.864571529218866e-07,1.7690777709386487e-17,0.0,0.14885012711668782,6,0.1,0.978579675413696
4908,0.21420324586304035,0.21420324586304054,1.942890293094024e-16,2.406724041852833e-09,0.12331152692313982,-6.938893903907228e-17,5.854691731421724e-17,-6.439832350070171e-18,1.7495623363569878e-07,1.993045536433795e-17,0.0,0.14885012711666676,6,0.1,0.978579675413696
4909,0.21420324586304035,0.21420324586304054,1.942890293094024e-16,2.8697127248971228e-09,0.12331152692313993,4.163336342344337e-17,5.681219383824043e-17,-4.015312134939586e-18,4.792825282190492e-07,6.938893903907228e-18,0.0,0.14885012711664014,6,0.1,0.978579675413696
4910,0.21420324586304035,0.21420324586304054,1.942890293094024e-16,4.229192805367227e-09,0.12331152692314007,1.8041124150158794e-16,5.984795992119984e-17,-4.925705101095339e-18,2.3383441453615602e-07,2.969368287472575e-17,0.0,0.14885012711661635,6,0.1,0.978579675413696
4911,0.21420324586304035,0.21420324586304054,1.942890293094024e-16,4.213161263087814e-09,0.12331152692314101,1.124100812432971e-15,8.066464163292153e-17,-6.104424415170682e-18,8.110905119277852e-07,1.5515838457795457e-17,0.0,0.14885012711691314,6,0.1,0.978579675413696
4912,0.21420324586304035,0.21420324586304054,1.942890293094024e-16,4.4948117786246275e-09,0.12331152692314029,4.0245584642661925e-16,6.635317295611287e-17,-6.871071123512369e-18,5.18697154313631e-07,2.881939084222627e-17,0.0,0.14885012711655826,6,0.1,0.978579675413696
4913,0.21420324586304035,0.21420324586304054,1.942890293094024e-16,3.792499113559195e-09,0.12331152692314039,4.996003610813204e-16,6.635317295611287e-17,-1.887867519291404e-18,2.7981496522009947e-07,3.469446951953614e-18,0.0,0.1488501271165478,6,0.1,0.978579675413696
4914,0.21420324586304035,0.21420324586304054,1.942890293094024e-16,4.093673565550786e-09,0.12331152692313992,2.7755575615628914e-17,5.811323644522304e-17,-2.970755994824037e-18,4.889234758091552e-07,7.152448122690996e-18,0.0,0.14885012711622167,6,0.1,0.978579675413696
4915,0.21420324586304035,0.21420324586304054,1.942890293094024e-16,3.6550215346267703e-09,0.12331152692314028,3.885780586188048e-16,6.028164079019405e-17,-3.2199161750350854e-18,2.3035559836155805e-07,2.2215299868541707e-17,0.0,0.148850127116243,6,0.1,0.978579675413696
4916,0.21420324586304035,0.21420324586304054,1.942890293094024e-16,3.977306757723056e-09,0.12331152692314037,4.85722573273506e-16,6.895525817007808e-17,-3.306163929723525e-18,2.665890036783156e-07,2.8185920280518337e-17,0.0,0.14885012711626072,6,0.1,0.978579675413696
4917,0.21420324586304035,0.21420324586304054,1.942890293094024e-16,2.7532028761298498e-09,0.12331152692314055,6.661338147750939e-16,6.852157730108388e-17,-2.319106292733603e-18,5.508462030810111e-07,1.962615573354719e-17,0.0,0.14885012711658105,6,0.1,0.978579675413696
4918,0.21420324586304035,0.21420324586304054,1.942890293094024e-16,2.4855847479609897e-09,0.12331152692313965,-2.3592239273284576e-16,5.421010862427522e-17,-4.906538933386797e-18,2.0564116529874484e-07,1.6365348541700844e-17,0.0,0.1488501271165523,6,0.1,0.978579675413696
4919,0.21420324586304035,0.21420324586304054,1.942890293094024e-16,2.4465666261174535e-09,0.12331152692314044,5.551115123125783e-16,7.025630077706069e-17,-4.111142973482297e-18,1.9044535398387545e-07,1.5899003276961254e-17,0.0,0.14885012711651432,6,0.1,0.978579675413696
4920,0.21420324586304035,0.21420324586304054,1.942890293094024e-16,4.170477414262273e-09,0.12331152692314003,1.3877787807814457e-16,6.071532165918825e-17,-3.52657485837176e-18,4.5140292941514966e-07,1.0551910960100405e-17,0.0,0.14885012711678902,6,0.1,0.978579675413696
4921,0.21420324586304035,0.21420324586304054,1.942890293094024e-16,3.4218211504965226e-09,0.12331152692314025,3.608224830031759e-16,6.114900252818245e-17,-2.970755994824037e-18,6.24458930684689e-07,1.7433755170605403e-17,0.0,0.14885012711641984,6,0.1,0.978579675413696
4922,0.21420324586304035,0.21420324586304054,1.942890293094024e-16,3.884012132289365e-09,0.12331152692314051,6.245004513516506e-16,7.45931094670027e-17,-3.076169917221019e-18,3.230728216027717e-07,1.3985787785349405e-17,0.0,0.14885012711638568,6,0.1,0.978579675413696
4923,0.21420324586304035,0.21420324586304054,1.942890293094024e-16,4.331531600638441e-09,0.1233115269231397,-1.942890293094024e-16,5.4643789493269423e-17,-7.05314971674352e-18,8.041455794630664e-07,1.7690777709386487e-17,0.0,0.14885012711604892,6,0.1,0.978579675413696
4924,0.21420324586304035,0.21420324586304054,1.942890293094024e-16,4.005507459036227e-09,0.1233115269231404,5.134781488891349e-16,6.591949208711867e-17,-7.062732800597792e-18,2.5806395463334905e-07,1.734723475976807e-18,0.0,0.14885012711605225,6,0.1,0.978579675413696
4925,0.21420324586304035,0.21420324586304054,1.942890293094024e-16,4.137146398056797e-09,0.12331152692313996,6.938893903907228e-17,6.245004513516506e-17,-4.4465509083817845e-18,4.872220098825069e-07,6.938893903907228e-18,0.0,0.14885012711636894,6,0.1,0.978579675413696
4926,0.21420324586304035,0.21420324586304054,1.942890293094024e-16,4.38980794287565e-09,0.12331152692314025,3.608224830031759e-16,6.288372600415926e-17,-3.373245516703423e-18,4.893701328077788e-07,6.2546344413855015e-18,0.0,0.14885012711602988,6,0.1,0.978579675413696
4927,0.21420324586304035,0.21420324586304054,1.942890293094024e-16,3.02550852485142e-09,0.12331152692314015,2.636779683484747e-16,6.114900252818245e-17,-5.404859293808893e-18,3.853338864166611e-07,1.734723475976807e-18,0.0,0.1488501271157196,6,0.1,0.978579675413696
4928,0.21420324586304035,0.21420324586304054,1.942890293094024e-16,2.9699447217547166e-09,0.12331152692314062,7.355227538141662e-16,7.025630077706069e-17,-4.599880250050122e-18,3.5915057965700224e-07,1.734723475976807e-18,0.0,0.1488501271154282,6,0.1,0.978579675413696
4929,0.21420324586304035,0.21420324586304054,1.942890293094024e-16,2.491687411885352e-09,0.12331152692314011,2.220446049250313e-16,6.461844948013606e-17,-2.8174266531556995e-18,2.219370896536083e-07,4.9065389333867974e-18,0.0,0.14885012711546897,6,0.1,0.978579675413696
4930,0.21420324586304035,0.21420324586304054,1.942890293094024e-16,4.0912384310342755e-09,0.12331152692314007,1.8041124150158794e-16,6.201636426617085e-17,-6.746491033406846e-18,4.6597965797247966e-07,1.6365348541700844e-17,0.0,0.14885012711518586,6,0.1,0.978579675413696
4931,0.21420324586304035,0.21420324586304054,1.942890293094024e-16,3.709449710753106e-09,0.12331152692314074,8.465450562766819e-16,6.982261990806649e-17,-4.983203604220965e-18,2.7009252088610413e-07,6.2546344413855015e-18,0.0,0.1488501271152448,6,0.1,0.978579675413696
4932,0.21420324586304035,0.21420324586304054,1.942890293094024e-16,3.116601064000941e-09,0.12331152692314025,3.608224830031759e-16,6.375108774214766e-17,-1.9166167708542173e-18,4.6181577467629833e-07,1.5515838457795457e-17,0.0,0.1488501271149881,6,0.1,0.978579675413696
4933,0.21420324586304035,0.21420324586304054,1.942890293094024e-16,3.971033811903605e-09,0.12331152692314054,6.522560269672795e-16,6.808789643208968e-17,-4.964037436512424e-18,2.8548876139055154e-07,2.2282926508592498e-17,0.0,0.14885012711506362,6,0.1,0.978579675413696
4934,0.21420324586304035,0.21420324586304054,1.942890293094024e-16,2.9164322108451397e-09,0.12331152692314049,5.967448757360216e-16,7.068998164605489e-17,-4.868206597969713e-18,3.287012658544572e-07,3.469446951953614e-18,0.0,0.14885012711482615,6,0.1,0.978579675413696
4935,0.21420324586304035,0.21420324586304054,1.942890293094024e-16,5.562156219516676e-09,0.12331152692314026,3.7470027081099033e-16,6.375108774214766e-17,-3.8332335417084346e-18,5.571755177918741e-07,1.3985787785349405e-17,0.0,0.14885012711572243,6,0.1,0.978579675413696
4936,0.21420324586304035,0.21420324586304054,1.942890293094024e-16,3.989417605140235e-09,0.12331152692313999,9.71445146547012e-17,6.071532165918825e-17,-7.465222322477178e-18,2.663512660828752e-07,1.4304896245381992e-17,0.0,0.14885012711575027,6,0.1,0.978579675413696
4937,0.21420324586304035,0.21420324586304054,1.942890293094024e-16,3.96230181797184e-09,0.12331152692314036,4.718447854656915e-16,7.28583859910259e-17,-5.951095073502345e-18,4.162139557783761e-07,3.1031676915590914e-17,0.0,0.14885012711547307,6,0.1,0.978579675413696
4938,0.21420324586304035,0.21420324586304054,1.942890293094024e-16,3.828984280497434e-09,0.1233115269231407,8.049116928532385e-16,7.41594285980085e-17,-4.264472315150634e-18,5.51884015627665e-07,1.6365348541700844e-17,0.0,0.14885012711584303,6,0.1,0.978579675413696
4939,0.21420324586304035,0.21420324586304054,1.942890293094024e-16,3.934502003456581e-09,0.12331152692314006,1.6653345369377348e-16,6.245004513516506e-17,-3.6799042000400975e-18,2.69607308208869e-07,2.0888836804026048e-17,0.0,0.14885012711586837,6,0.1,0.978579675413696
4940,0.21420324586304035,0.21420324586304054,1.942890293094024e-16,5.483786327867855e-09,0.12331152692313986,-2.7755575615628914e-17,5.811323644522304e-17,-4.906538933386797e-18,5.044940393129504e-07,1.0551910960100405e-17,0.0,0.1488501271166985,6,0.1,0.978579675413696
4941,0.21420324586304035,0.21420324586304054,1.942890293094024e-16,4.9008023912621796e-09,0.12331152692314014,2.498001805406602e-16,5.724587470723463e-17,-4.599880250050122e-18,5.026817371247389e-07,1.0971354589302191e-17,0.0,0.14885012711747128,6,0.1,0.978579675413696
4942,0.21420324586304035,0.21420324586304054,1.942890293094024e-16,3.9810171748546994e-09,0.12331152692313968,-2.0816681711721685e-16,5.074066167232161e-17,-6.085258247462141e-18,2.415669674175109e-07,1.734723475976807e-17,0.0,0.14885012711738413,6,0.1,0.978579675413696
4943,0.21420324586304035,0.21420324586304054,1.942890293094024e-16,3.083541429719141e-09,0.12331152692314029,4.0245584642661925e-16,6.331740687315346e-17,-1.974115273979844e-18,5.247327703908076e-07,2.8609792490763984e-17,0.0,0.14885012711731177,6,0.1,0.978579675413696
4944,0.21420324586304035,0.21420324586304054,1.942890293094024e-16,3.0888183148166576e-09,0.12331152692314049,5.967448757360216e-16,7.025630077706069e-17,-6.957318878200809e-18,4.0316902822280455e-07,3.469446951953614e-18,0.0,0.14885012711692738,6,0.1,0.978579675413696
4945,0.21420324586304035,0.21420324586304054,1.942890293094024e-16,5.8182830276668824e-09,0.12331152692313982,-6.938893903907228e-17,6.331740687315346e-17,-3.545741026080303e-18,4.243975507008683e-07,7.152448122690996e-18,0.0,0.14885012711737802,6,0.1,0.978579675413696
4946,0.21420324586304035,0.21420324586304054,1.942890293094024e-16,3.731213750976271e-09,0.12331152692314029,4.0245584642661925e-16,6.808789643208968e-17,-3.066586833366748e-18,2.707300952788895e-07,2.8185920280518337e-17,0.0,0.14885012711732207,6,0.1,0.978579675413696
4947,0.21420324586304035,0.21420324586304054,1.942890293094024e-16,3.1079066547908213e-09,0.12331152692314053,6.38378239159465e-16,7.19910242530375e-17,-4.3028046505677186e-18,3.8482285772083077e-07,3.469446951953614e-18,0.0,0.14885012711696188,6,0.1,0.978579675413696
4948,0.21420324586304035,0.21420324586304054,1.942890293094024e-16,3.243050021466729e-09,0.12331152692314022,3.3306690738754696e-16,6.548581121812447e-17,-6.899820375075183e-18,5.013930490875916e-07,2.281672496420498e-17,0.0,0.14885012711663154,6,0.1,0.978579675413696
4949,0.21420324586304035,0.21420324586304054,1.942890293094024e-16,3.2966331866835665e-09,0.12331152692314018,2.914335439641036e-16,6.418476861114186e-17,-4.226139979733549e-18,7.690218468346569e-07,1.3877787807814457e-17,0.0,0.14885012711695048,6,0.1,0.978579675413696
4950,0.21420324586304035,0.21420324586304054,1.942890293094024e-16,3.1518279060147462e-09,0.12331152692314011,2.220446049250313e-16,6.288372600415926e-17,-3.488242522954676e-18,6.949581064652796e-07,7.757919228897728e-18,0.0,0.14885012711723844,6,0.1,0.978579675413696
4951,0.21420324586304035,0.21420324586304054,1.942890293094024e-16,4.244557065635397e-09,0.12331152692314018,2.914335439641036e-16,6.461844948013606e-17,-6.1715060021505804e-18,5.43378823920538e-07,7.152448122690996e-18,0.0,0.14885012711687,6,0.1,0.978579675413696
4952,0.21420324586304035,0.21420324586304054,1.942890293094024e-16,3.805980290137881e-09,0.12331152692314012,2.3592239273284576e-16,6.461844948013606e-17,-2.299940125025061e-18,2.9599125115957733e-07,1.1636878843346593e-17,0.0,0.14885012711685347,6,0.1,0.978579675413696
4953,0.21420324586304035,0.21420324586304054,1.942890293094024e-16,4.048220622833611e-09,0.12331152692314033,4.440892098500626e-16,6.548581121812447e-17,-4.1973907281707365e-18,2.2041132354431937e-07,2.7755575615628914e-17,0.0,0.14885012711683326,6,0.1,0.978579675413696
4954,0.21420324586304035,0.21420324586304054,1.942890293094024e-16,2.5683837032979667e-09,0.12331152692314075,8.604228440844963e-16,7.676151381197371e-17,-1.6578735067888981e-18,2.1561133844557003e-07,1.4409695421113136e-17,0.0,0.14885012711681894,6,0.1,0.978579675413696
4955,0.21420324586304035,0.21420324586304054,1.942890293094024e-16,3.957154325119666e-09,0.12331152692314015,2.636779683484747e-16,6.548581121812447e-17,-5.2131976167234716e-18,6.769153285611276e-07,1.962615573354719e-17,0.0,0.1488501271167938,6,0.1,0.978579675413696
4956,0.21420324586304035,0.21420324586304054,1.942890293094024e-16,3.99676827790975e-09,0.12331152692314001,1.249000902703301e-16,6.288372600415926e-17,-1.533293416683374e-18,4.5675645637468696e-07,1.0551910960100405e-17,0.0,0.1488501271164624,6,0.1,0.978579675413696
4957,0.21420324586304035,0.21420324586304054,1.942890293094024e-16,3.907464407692662e-09,0.12331152692313989,0.0,5.5077470362263625e-17,-6.487747769341526e-18,4.1580032662396525e-07,1.734723475976807e-18,0.0,0.14885012711616022,6,0.1,0.978579675413696
4958,0.21420324586304035,0.21420324586304054,1.942890293094024e-16,5.069233733654767e-09,0.12331152692314058,6.938893903907228e-16,7.589415207398531e-17,-4.178224560462194e-18,9.086495215635839e-07,2.7809732887839817e-17,0.0,0.1488501271173193,6,0.1,0.978579675413696
4959,0.21420324586304035,0.21420324586304054,1.942890293094024e-16,2.6055609023689767e-09,0.12331152692313918,-7.077671781985373e-16,4.380176776841438e-17,-5.979844325065159e-18,2.437783265073595e-07,1.993045536433795e-17,0.0,0.14885012711726153,6,0.1,0.978579675413696
4960,0.21420324586304035,0.21420324586304054,1.942890293094024e-16,4.1059715271464875e-09,0.12331152692314078,8.881784197001252e-16,6.938893903907228e-17,-3.842816625562706e-18,4.826078402958512e-07,2.0816681711721685e-17,0.0,0.14885012711751383,6,0.1,0.978579675413696
4961,0.21420324586304035,0.21420324586304054,1.942890293094024e-16,4.210641535043774e-09,0.12331152692313928,-6.106226635438361e-16,4.8138576458356397e-17,-4.206973812025008e-18,7.73400536997798e-07,1.7433755170605403e-17,0.0,0.14885012711712917,6,0.1,0.978579675413696
4962,0.21420324586304035,0.21420324586304054,1.942890293094024e-16,3.5366902980903905e-09,0.12331152692313994,5.551115123125783e-17,5.5077470362263625e-17,-4.762792675572731e-18,6.6069585397085e-07,1.7433755170605403e-17,0.0,0.14885012711678414,6,0.1,0.978579675413696
4963,0.21420324586304035,0.21420324586304054,1.942890293094024e-16,3.981121699010574e-09,0.12331152692314044,5.551115123125783e-16,7.112366251504909e-17,-1.533293416683374e-18,4.479506465640822e-07,1.962615573354719e-17,0.0,0.1488501271164639,6,0.1,0.978579675413696
4964,0.21420324586304035,0.21420324586304054,1.942890293094024e-16,2.609577628429716e-09,0.12331152692314036,4.718447854656915e-16,6.591949208711867e-17,-3.1145022526381033e-18,2.7018384166831753e-07,2.48374603233007e-17,0.0,0.14885012711648468,6,0.1,0.978579675413696
4965,0.21420324586304035,0.21420324586304054,1.942890293094024e-16,2.7965177338281722e-09,0.12331152692314029,4.0245584642661925e-16,6.461844948013606e-17,-9.391422177185665e-19,5.712546692815669e-07,2.8185920280518337e-17,0.0,0.1488501271168091,6,0.1,0.978579675413696
4966,0.21420324586304035,0.21420324586304054,1.942890293094024e-16,3.8070374206680515e-09,0.12331152692313989,0.0,5.724587470723463e-17,-4.599880250050122e-19,4.836893370841379e-07,2.0304417714388973e-17,0.0,0.1488501271170934,6,0.1,0.978579675413696
4967,0.21420324586304035,0.21420324586304054,1.942890293094024e-16,2.5127631012847725e-09,0.12331152692314072,8.326672684688674e-16,7.589415207398531e-17,-3.5744902776431154e-18,2.1547865936340578e-07,3.469446951953614e-18,0.0,0.14885012711704035,6,0.1,0.978579675413696
4968,0.21420324586304035,0.21420324586304054,1.942890293094024e-16,4.112902709585002e-09,0.1233115269231402,3.0531133177191805e-16,6.418476861114186e-17,-6.861488039658098e-18,4.5592767932928457e-07,2.0816681711721685e-17,0.0,0.1488501271172989,6,0.1,0.978579675413696
4969,0.21420324586304035,0.21420324586304054,1.942890293094024e-16,4.135878675350817e-09,0.12331152692314037,4.85722573273506e-16,6.765421556309548e-17,-3.6799042000400975e-18,5.367102562457134e-07,2.5078606370050884e-17,0.0,0.1488501271169158,6,0.1,0.978579675413696
4970,0.21420324586304035,0.21420324586304054,1.942890293094024e-16,3.6437220806063818e-09,0.12331152692314097,1.0824674490095276e-15,7.589415207398531e-17,-6.133173666733496e-18,2.3552448362628027e-07,1.5899003276961254e-17,0.0,0.14885012711688217,6,0.1,0.978579675413696
4971,0.21420324586304035,0.21420324586304054,1.942890293094024e-16,5.960359119139919e-09,0.12331152692313979,-9.71445146547012e-17,5.854691731421724e-17,-5.5198563000601466e-18,4.903028867259481e-07,1.734723475976807e-18,0.0,0.14885012711733847,6,0.1,0.978579675413696
4972,0.21420324586304035,0.21420324586304054,1.942890293094024e-16,3.0863213583053824e-09,0.12331152692313989,0.0,6.158268339717665e-17,-3.775735038582808e-18,5.400006080163846e-07,1.962615573354719e-17,0.0,0.14885012711728038,6,0.1,0.978579675413696
4973,0.21420324586304035,0.21420324586304054,1.942890293094024e-16,3.745077971669352e-09,0.12331152692314053,6.38378239159465e-16,7.155734338404329e-17,-2.6640973114873624e-18,2.756288550975286e-07,1.7433755170605403e-17,0.0,0.14885012711722015,6,0.1,0.978579675413696
4974,0.21420324586304035,0.21420324586304054,1.942890293094024e-16,4.36592751573311e-09,0.1233115269231407,8.049116928532385e-16,7.45931094670027e-17,-6.133173666733496e-18,4.783183173293023e-07,1.3985787785349405e-17,0.0,0.14885012711685947,6,0.1,0.978579675413696
4975,0.21420324586304035,0.21420324586304054,1.942890293094024e-16,3.835860642593093e-09,0.12331152692313947,-4.163336342344337e-16,4.9873299934333204e-17,-3.52657485837176e-18,4.988603698175618e-07,2.8451580443804176e-17,0.0,0.14885012711714982,6,0.1,0.978579675413696
4976,0.21420324586304035,0.21420324586304054,1.942890293094024e-16,4.029480761806053e-09,0.12331152692314058,6.938893903907228e-16,7.025630077706069e-17,-4.705294172447104e-18,4.830018992276256e-07,1.7690777709386487e-17,0.0,0.14885012711679121,6,0.1,0.978579675413696
4977,0.21420324586304035,0.21420324586304054,1.942890293094024e-16,3.1200298807554842e-09,0.12331152692313985,-4.163336342344337e-17,6.028164079019405e-17,-4.58071408234158e-18,5.588297080303685e-07,7.152448122690996e-18,0.0,0.14885012711677023,6,0.1,0.978579675413696
4978,0.21420324586304035,0.21420324586304054,1.942890293094024e-16,3.8641045396046535e-09,0.12331152692314014,2.498001805406602e-16,6.548581121812447e-17,-6.133173666733496e-18,6.53042735089244e-07,1.993045536433795e-17,0.0,0.1488501271167443,6,0.1,0.978579675413696
4979,0.21420324586304035,0.21420324586304054,1.942890293094024e-16,4.999383005385587e-09,0.1233115269231402,3.0531133177191805e-16,6.591949208711867e-17,-6.688992530281219e-18,7.034415017973857e-07,1.7433755170605403e-17,0.0,0.14885012711640916,6,0.1,0.978579675413696
4980,0.21420324586304035,0.21420324586304054,1.942890293094024e-16,3.1753562743441237e-09,0.12331152692314064,7.494005416219807e-16,7.068998164605489e-17,-7.513137741748532e-18,5.002796522284592e-07,1.734723475976807e-17,0.0,0.1488501271160867,6,0.1,0.978579675413696
4981,0.21420324586304035,0.21420324586304054,1.942890293094024e-16,3.779679971376091e-09,0.1233115269231406,7.077671781985373e-16,6.982261990806649e-17,-2.4532694666933983e-18,6.345330411771253e-07,9.813077866773595e-18,0.0,0.14885012711610537,6,0.1,0.978579675413696
4982,0.21420324586304035,0.21420324586304054,1.942890293094024e-16,3.1265004403871675e-09,0.12331152692313974,-1.5265566588595902e-16,5.334274688628682e-17,-5.836098067251092e-18,4.416664860946504e-07,7.757919228897728e-18,0.0,0.14885012711582027,6,0.1,0.978579675413696
4983,0.21420324586304035,0.21420324586304054,1.942890293094024e-16,3.786712482566611e-09,0.12331152692313979,-9.71445146547012e-17,5.898059818321144e-17,-6.899820375075183e-18,3.686532311118357e-07,1.0551910960100405e-17,0.0,0.14885012711556117,6,0.1,0.978579675413696
4984,0.21420324586304035,0.21420324586304054,1.942890293094024e-16,2.976708901832591e-09,0.12331152692313985,-4.163336342344337e-17,5.421010862427522e-17,-1.5812088359547294e-18,3.604813774854573e-07,1.4304896245381992e-17,0.0,0.1488501271153226,6,0.1,0.978579675413696
4985,0.21420324586304035,0.21420324586304054,1.942890293094024e-16,3.750360073327779e-09,0.12331152692313943,-4.579669976578771e-16,5.334274688628682e-17,-6.104424415170682e-18,3.309713508432187e-07,1.4409695421113136e-17,0.0,0.148850127115108,6,0.1,0.978579675413696
4986,0.21420324586304035,0.21420324586304054,1.942890293094024e-16,5.170368127919694e-09,0.12331152692314021,3.191891195797325e-16,6.635317295611287e-17,-4.4465509083817845e-18,3.5404789259471115e-07,1.993045536433795e-17,0.0,0.14885012711571957,6,0.1,0.978579675413696
4987,0.21420324586304035,0.21420324586304054,1.942890293094024e-16,3.523259822937488e-09,0.12331152692314046,5.689893001203927e-16,7.24247051220317e-17,-3.286997762014983e-18,5.385932477754469e-07,3.469446951953614e-18,0.0,0.14885012711579745,6,0.1,0.978579675413696
4988,0.21420324586304035,0.21420324586304054,1.942890293094024e-16,3.61978537769509e-09,0.12331152692313975,-1.3877787807814457e-16,5.551115123125783e-17,-5.606104054748586e-18,5.54656766443576e-07,1.4821483875836085e-17,0.0,0.14885012711619072,6,0.1,0.978579675413696
4989,0.21420324586304035,0.21420324586304054,1.942890293094024e-16,2.662198609205393e-09,0.12331152692314051,6.245004513516506e-16,6.722053469410127e-17,-5.174865281306387e-18,3.6113714210996285e-07,1.6365348541700844e-17,0.0,0.1488501271162399,6,0.1,0.978579675413696
4990,0.21420324586304035,0.21420324586304054,1.942890293094024e-16,4.029570407405421e-09,0.12331152692314064,7.494005416219807e-16,6.938893903907228e-17,-6.602744775592779e-18,5.968225903911298e-07,1.97026712507607e-17,0.0,0.14885012711659024,6,0.1,0.978579675413696
4991,0.21420324586304035,0.21420324586304054,1.942890293094024e-16,2.541186475412277e-09,0.12331152692313958,-3.0531133177191805e-16,5.681219383824043e-17,-2.299940125025061e-18,2.9027835434206027e-07,3.469446951953614e-18,0.0,0.14885012711660373,6,0.1,0.978579675413696
4992,0.21420324586304035,0.21420324586304054,1.942890293094024e-16,3.858939967694036e-09,0.12331152692314,1.1102230246251565e-16,6.071532165918825e-17,-4.657378753175749e-18,4.2316204927246435e-07,1.7690777709386487e-17,0.0,0.14885012711630047,6,0.1,0.978579675413696
4993,0.21420324586304035,0.21420324586304054,1.942890293094024e-16,3.4584516282130188e-09,0.12331152692314022,3.3306690738754696e-16,6.635317295611287e-17,-5.2131976167234716e-18,1.6794080823758766e-07,8.673617379884035e-18,0.0,0.1488501271163399,6,0.1,0.978579675413696
4994,0.21420324586304035,0.21420324586304054,1.942890293094024e-16,4.180738718211687e-09,0.12331152692314035,4.579669976578771e-16,6.808789643208968e-17,-4.072810638065212e-18,4.805244884744425e-07,2.5554072508482813e-17,0.0,0.14885012711606466,6,0.1,0.978579675413696
4995,0.21420324586304035,0.21420324586304054,1.942890293094024e-16,3.6758092235032606e-09,0.12331152692314101,1.124100812432971e-15,7.936359902593892e-17,-1.5141272489748318e-18,5.150874580663043e-07,1.3985787785349405e-17,0.0,0.14885012711643703,6,0.1,0.978579675413696
4996,0.21420324586304035,0.21420324586304054,1.942890293094024e-16,3.4483621083288143e-09,0.1233115269231405,6.106226635438361e-16,6.982261990806649e-17,-2.7886774015928864e-18,1.5879383101479503e-07,2.110382192020081e-17,0.0,0.14885012711646467,6,0.1,0.978579675413696
4997,0.21420324586304035,0.21420324586304054,1.942890293094024e-16,3.5548465000002743e-09,0.12331152692314044,5.551115123125783e-16,6.938893903907228e-17,-3.2199161750350854e-18,6.937393039757605e-07,1.5899003276961254e-17,0.0,0.14885012711617462,6,0.1,0.978579675413696
4998,0.21420324586304035,0.21420324586304054,1.942890293094024e-16,3.5252899709554714e-09,0.12331152692313968,-2.0816681711721685e-16,5.854691731421724e-17,-5.174865281306387e-18,1.9800252974678322e-07,1.734723475976807e-18,0.0,0.1488501271162065,6,0.1,0.978579675413696
4999,0.21420324586304035,0.21420324586304054,1.942890293094024e-16,3.827226914912033e-09,0.12331152692314007,1.8041124150158794e-16,6.375108774214766e-17,-5.155699113597845e-18,3.9434564715298936e-07,1.0408340855860843e-17,0.0,0.1488501271159308,6,0.1,0.978579675413696
5000,0.21420324586304035,0.21420324586304054,1.942890293094024e-16,2.622247673676347e-09,0.12331152692313992,2.7755575615628914e-17,6.461844948013606e-17,-2.970755994824037e-18,3.1515471636451747e-07,1.0551910960100405e-17,0.0,0.14885012711598647,6,0.1,0.978579675413696
5001,0.21420324586304035,0.21420324586304054,1.942890293094024e-16,2.690199776812026e-09,0.12331152692314026,3.7470027081099033e-16,6.505213034913027e-17,-6.746491033406846e-18,3.6517815040166133e-07,1.5899003276961254e-17,0.0,0.1488501271160272,6,0.1,0.978579675413696
