method,step,time_s,lambda_req,lambda_des,lambda2_pre,lambda2_post,connectivity_safety_margin,lambda3_post,fiedler_gap_post,exact_global_matrix_margin,minimum_local_matrix_margin,minimum_inner_local_matrix_margin,master_residual_eta_q,allocation_inner_iterations,control_correction,task_error,active_edge_count,edge_appearances,edge_disappearances,cumulative_edge_appearances,cumulative_edge_disappearances,consensus_step,consensus_contraction,resource_zero_sum_error,p1_x_m,p1_y_m,p2_x_m,p2_y_m,p3_x_m,p3_y_m,p4_x_m,p4_y_m,p5_x_m,p5_y_m,p6_x_m,p6_y_m
allocation,67,1.7000000000000002,0.195,0.205,0.22533689627138484,0.22576652269563469,0.03076652269563468,0.28292369570440995,0.057157173008775264,0.07826492210518597,-1.865518663771984e-11,-1.865518663771984e-11,571.0486253391784,10.0,24.176820913535806,14.705466252580475,9,0,0,2,8,0.1,0.9774233477304365,2.5078606370050884e-17,26.439262290853584,-0.3067408257490536,7.203302756711422,11.488392310902933,-7.647189391967663,16.109644562808633,-14.535016998838833,-1.7943839976301896,-9.081608303263808,-14.945934747842795,8.262874851195775,-11.423036031217482
allocation,68,1.725,0.195,0.205,0.22576652269563463,0.22580802680732684,0.030808026807326833,0.2832124973224296,0.05740447051510275,0.06399915462376292,-1.827966529377045e-11,-1.8644015061885887e-11,442.8843249095406,10.0,22.81961073451139,14.719694256325404,9,0,0,2,8,0.1,0.9774191973192673,2.110382192020081e-17,26.43385145219878,-0.33333269879538857,7.193986026230316,11.479657763254485,-7.673430954164188,16.13489180116871,-14.542260863236054,-1.8270037271107862,-9.121111135567356,-14.954653626566893,8.251062771679962,-11.395484966064284
allocation,69,1.75,0.195,0.205,0.2258080268073268,0.22550326416518707,0.03050326416518706,0.282600517594002,0.05709725342881494,0.04994329417068753,-1.2266347333466992e-17,-1.6645443144592575e-11,423.52838122241434,10.0,21.63686920451344,14.705550764797398,9,0,0,2,8,0.1,0.9774496735834813,6.283435673255384e-17,26.431348866811827,-0.3396545261759161,7.197850545986013,11.487782470454947,-7.700752301355471,16.159560723674964,-14.558108054817387,-1.8504023936998704,-9.155593210580072,-14.966844411991485,8.252907031058202,-11.390334026701412
allocation,70,1.7750000000000001,0.195,0.205,0.22550326416518704,0.22494588456856054,0.029945884568560538,0.2812455500955603,0.05629966552699975,0.03849838463310568,-1.7794562842576212e-11,-1.7794562842576212e-11,761.3075010029365,10.0,20.751270766813068,14.6706969190518,9,0,0,2,8,0.1,0.977505411543144,3.1031676915590914e-17,26.42959405710536,-0.3302564469961664,7.213386407840281,11.510205534301297,-7.721950219158272,16.182045143687297,-14.584660581534203,-1.85952752687724,-9.171205142328978,-14.954201189695512,8.268155680017998,-11.408834604121568
allocation,71,1.8,0.195,0.205,0.2249458845685606,0.224239973373273,0.029239973373273,0.2794410882842963,0.05520111491102331,0.031224553998766048,-1.6605386160740406e-11,-1.8290675260478284e-11,552.9415700082558,10.0,19.970597040328226,14.615897262499677,9,0,0,2,8,0.1,0.9775760026626727,2.8609792490763984e-17,26.427695112009044,-0.31100416368982137,7.238653549193002,11.544979671255104,-7.747071275799382,16.202317486845097,-14.612053429586629,-1.859823149716033,-9.195230349799543,-14.97005878926131,8.307347462825275,-11.434679273776469
allocation,72,1.8250000000000002,0.195,0.205,0.22423997337327306,0.2235051803123874,0.028505180312387385,0.27763632043410646,0.054131140121719074,0.029048485158798494,-1.6981967930416776e-11,-1.7994720498483476e-11,900.6822764565783,10.0,19.692528911863278,14.553345425935705,9,0,0,2,8,0.1,0.9776494819687612,2.5018537765542006e-17,26.423752079722952,-0.28878463965500756,7.270966181497556,11.587694139099387,-7.783896627279079,16.219709644439583,-14.639159861039696,-1.839286727978832,-9.21489210665893,-14.979603810621201,8.364869573973287,-11.463142920878356
allocation,73,1.85,0.195,0.205,0.2235051803123874,0.22258709481413208,0.027587094814132074,0.2755201636537051,0.052933068839572994,0.019445185469483952,-1.3030191794760349e-11,-1.7901376355203944e-11,571.7328754783041,10.0,19.421375811060326,14.47935344445076,9,0,0,2,8,0.1,0.9777412905185868,2.5018537765542006e-17,26.41819071645271,-0.2648585847532332,7.3061452066055095,11.639608751620907,-7.8170842739924415,16.233949837887977,-14.670722112902887,-1.8259761970426684,-9.26677309015922,-15.053904742722906,8.424882698228,-11.481817611466921
allocation,74,1.875,0.195,0.205,0.22258709481413205,0.22165532576599978,0.02665532576599977,0.27326838532034864,0.05161305955434886,0.016527000932291588,-1.7608470087180184e-11,-1.7608470087180184e-11,431.82450490341694,10.0,19.292368195548452,14.40933103200237,9,0,0,2,8,0.1,0.9778344674234001,4.706186817419514e-17,26.408566864613814,-0.24115473595731124,7.343990276015579,11.698733342454057,-7.836274338339582,16.234994498477594,-14.71422261874556,-1.7987255288310986,-9.280497391553043,-15.081303539956364,8.488240860357951,-11.50728608387236
allocation,75,1.9000000000000001,0.195,0.205,0.2216553257659998,0.22336780572786089,0.02836780572786088,0.27600048513376507,0.05263267940590419,0.1163207996477729,-1.652869277898701e-11,-1.668517629687514e-11,646.8599517854894,10.0,27.505053063178508,14.539610808397669,9,0,0,2,8,0.1,0.9776632194272139,2.5962963631595152e-17,26.36735612331226,-0.3521307063578991,7.275155352565892,11.651716058640542,-7.850284149507007,16.260544230276196,-14.668048030057705,-1.8523080508465601,-9.315010365310064,-15.078396120679212,8.404188115074716,-11.430614825804907
allocation,76,1.925,0.195,0.205,0.2233678057278609,0.22232636776230774,0.027326367762307735,0.27324442985880365,0.05091806209649591,0.012062921361787736,-1.8114380556673547e-11,-1.8114380556673547e-11,289.8571576928724,10.0,19.82003102614931,14.48338689476352,9,0,0,2,8,0.1,0.9777673632237692,3.469446951953614e-17,26.358890355301888,-0.33622662604999953,7.282625959929885,11.700576944975927,-7.868253596200388,16.304805884225473,-14.712154729451663,-1.8581485131475344,-9.326205033130751,-15.120936780558102,8.400076291008613,-11.459208077906734
allocation,77,1.9500000000000002,0.195,0.205,0.22232636776230777,0.2213243834991577,0.026324383499157694,0.27065993650420145,0.04933555300504375,0.010973537634896573,-1.6458028076953998e-11,-1.791092233335753e-11,291.93850526380544,10.0,19.418690885475367,14.420189803890384,9,0,0,2,8,0.1,0.9778675616500843,3.7367087251761353e-17,26.35196384147098,-0.3128175466714219,7.3050533359697445,11.750916292941293,-7.888808064822999,16.33502280613316,-14.754639122380713,-1.8572145986588326,-9.331385350264013,-15.149109955481261,8.43200441210993,-11.48976266910918
allocation,78,1.975,0.195,0.205,0.22132438349915767,0.22305770897908359,0.02805770897908358,0.27365201009788315,0.05059430111879956,0.11690851867682031,6.133173666733496e-19,-1.6327842879434447e-11,562.2218192840633,10.0,27.605004225757767,14.553383741028146,9,0,0,2,8,0.1,0.9776942291020916,1.962615573354719e-17,26.3174359681122,-0.4080586105787995,7.231521458302227,11.697321159643593,-7.8912110397582405,16.366906238102207,-14.705229282343279,-1.9074622967319337,-9.37047116956495,-15.140425133582445,8.346232090407874,-11.405075443593912
allocation,79,2.0,0.195,0.205,0.2230577089790836,0.2220841799989868,0.027084179998986796,0.27118787450129916,0.04910369450231236,0.014230522535401306,-1.2987980226999055e-11,-1.705503610821277e-11,306.17860161329014,10.0,20.03977493738396,14.503772301712502,9,0,0,2,8,0.1,0.9777915820001013,2.5018537765542006e-17,26.315168876517323,-0.39161048195756093,7.235548918928776,11.740558291875951,-7.906645303028102,16.409220291471573,-14.739550439913215,-1.9171758523663147,-9.382775314397744,-15.176640783327509,8.341368325042069,-11.42833311485975
allocation,80,2.025,0.195,0.205,0.22208417999898683,0.22361322180564416,0.028613221805644157,0.27421018505895417,0.05059696325331001,0.11180292281019212,3.6799042000400975e-18,-1.8531129094010723e-11,552.5183845104265,10.0,27.162897965238784,14.625357548497423,9,0,0,2,8,0.1,0.9776386778194356,1.993045536433795e-17,26.292103599795723,-0.4660597858658198,7.169106273088441,11.685516975930572,-7.908133794452623,16.441133892481812,-14.694486900138093,-1.9619576357350943,-9.420424537638262,-15.169777151122046,8.266027437079119,-11.338562278332336
allocation,81,2.0500000000000003,0.195,0.205,0.22361322180564416,0.22280073390168686,0.027800733901686858,0.2723149345380932,0.049514200636406325,0.022831013686951285,-1.2559278747502784e-11,-1.6353376508043793e-11,346.3746326011428,10.0,20.61533855035477,14.588929126732257,9,0,0,2,8,0.1,0.9777199266098313,3.5381555418772973e-17,26.29565537092339,-0.4544675529606311,7.169150937499301,11.719315831829286,-7.9211151829325335,16.47904358594944,-14.718277981867676,-1.9764248551628947,-9.435399737797814,-15.198502374981455,8.256283317765847,-11.34856098705571
allocation,82,2.075,0.195,0.205,0.22280073390168692,0.22193374431306304,0.02693374431306303,0.2703004809279618,0.04836673661489874,0.01742863814801424,-1.6989690822697927e-11,-1.850804873486807e-11,322.1554724951506,10.0,19.908515298717838,14.535650660383931,9,0,0,2,8,0.1,0.9778066255686937,4.6027415078689346e-17,26.302100710412216,-0.4317278289586689,7.187669673226699,11.75669915083829,-7.9428438420677505,16.505510568235486,-14.737915943347202,-1.9901134610473619,-9.456956763868584,-15.236922741310105,8.277630734653277,-11.369093480986436
allocation,83,2.1,0.195,0.205,0.22193374431306295,0.2236697445394362,0.028669744539436187,0.2739886631905481,0.050318918651111905,0.11959025262842649,-6.133173666733496e-19,-1.8466918445624223e-11,571.9670363780776,10.0,27.611302836630003,14.667770089945005,9,0,0,2,8,0.1,0.9776330255460564,2.943923360032078e-17,26.283734834538155,-0.5050297187741761,7.124825232813792,11.689234596920357,-7.94182984722988,16.52981816768452,-14.686017418708492,-2.03027452664691,-9.489477282571045,-15.22971901137224,8.206761972246683,-11.26520715820748
allocation,84,2.125,0.195,0.205,0.22366974453943622,0.22290677827738778,0.027906778277387773,0.2722836788626768,0.04937690058528901,0.02484357631000014,-1.2549338099623742e-11,-1.7835705704826078e-11,358.5306288682415,10.0,20.5835747157798,14.630279545156808,9,0,0,2,8,0.1,0.9777093221722613,2.8609792490763984e-17,26.292932976419944,-0.48962892069530667,7.131501389956853,11.719495945977677,-7.95185329906854,16.562317421307,-14.704082556529952,-2.043595681543787,-9.499766407364781,-15.2505136621946,8.205939051181165,-11.275178894254347
allocation,85,2.15,0.195,0.205,0.22290677827738778,0.22209425036294592,0.02709425036294591,0.270544819184201,0.04845056882125506,0.020549219996204685,-1.6440884629920745e-11,-1.89360958047341e-11,356.56435779737205,10.0,19.9320967266291,14.57716150675164,9,0,0,2,8,0.1,0.9777905749637054,2.5018537765542006e-17,26.30495099474772,-0.4648928730758535,7.155008955946278,11.754467612349277,-7.968431097623643,16.58360761912657,-14.724684112197806,-2.051875538693008,-9.5060285584884,-15.264359608982373,8.244675446728532,-11.289762648844263
allocation,86,2.1750000000000003,0.195,0.205,0.22209425036294592,0.2212441589354199,0.026244158935419898,0.26881647436178496,0.04757231542636506,0.01683105239372681,-1.8814124153389038e-11,-1.907509805271695e-11,490.0006810989151,10.0,19.652725506502012,14.517388798592423,9,0,0,2,8,0.1,0.977875584106458,6.938893903907228e-18,26.316847955266155,-0.4387489370487605,7.188134920279432,11.791335416127394,-7.9818528656972285,16.601127161780017,-14.75621685512001,-2.050437343716069,-9.499442532276719,-15.270318043564137,8.300154003358925,-11.302829434713042
allocation,87,2.2,0.195,0.205,0.22124415893541988,0.22335489247696708,0.02835489247696707,0.27333002219966024,0.04997512972269316,0.1319411128974892,4.906538933386797e-18,-1.8193097387416604e-11,605.8221750216885,10.0,28.467264298931465,14.670356362171152,9,0,0,2,8,0.1,0.9776645107523033,3.1031676915590914e-17,26.298767498300577,-0.5156850963579022,7.118615191375851,11.709789198993532,-7.979177106263738,16.616105077728566,-14.686189921642615,-2.085043377558683,-9.529865479885808,-15.256917560515811,8.221836174790706,-11.188590411274307
allocation,88,2.225,0.195,0.205,0.2233548924769671,0.22250968787251388,0.02750968787251387,0.2715144734230752,0.04900478555056134,0.020328529463085047,-6.3041052168253585e-12,-1.832324885248099e-11,344.75939348175234,10.0,20.20100819002389,14.622810359338606,9,0,0,2,8,0.1,0.9777490312127486,4.443059973708341e-17,26.311091435241345,-0.49585917733584234,7.134073227946684,11.743892287502995,-7.990729606624387,16.646154779087595,-14.705495725188234,-2.0920312659348554,-9.540339584149338,-15.290031468702715,8.228545765177035,-11.200892567518999
allocation,89,2.25,0.195,0.205,0.22250968787251388,0.22161377629076479,0.02661377629076478,0.2699342917371353,0.048320515446370504,0.016322538569203095,-1.8764001404915024e-11,-1.8945431721689602e-11,695.3935850443158,10.0,19.894618146138967,14.563706315344048,9,0,0,2,8,0.1,0.9778386223709236,3.1031676915590914e-17,26.326866864100992,-0.4702625751688301,7.162683218768284,11.784418732777155,-8.004531088778693,16.66258578104742,-14.724415768343823,-2.096798718518754,-9.578418594355844,-15.35110376457737,8.277618760781058,-11.196820404199233
allocation,90,2.275,0.195,0.205,0.22161377629076479,0.2237824126425692,0.0287824126425692,0.2747190301453401,0.0509366175027709,0.1355045205121058,0.0,-1.6451114763596857e-11,627.1311610917701,10.0,28.66609013152132,14.720156547328203,9,0,0,2,8,0.1,0.9776217587357431,2.943923360032078e-17,26.312544385852494,-0.5393845147945003,7.092679802331814,11.69632461755389,-8.000258584338976,16.675233316358067,-14.651003109545055,-2.126998077038845,-9.605569572017174,-15.336840780403874,8.202022188522282,-11.076678727539255
allocation,91,2.3000000000000003,0.195,0.205,0.2237824126425692,0.2229903989602622,0.027990398960262203,0.27310338663899303,0.05011298767873082,0.02403264705386058,-1.8876497302944984e-11,-1.8876497302944984e-11,363.8895970970394,10.0,20.35001355118978,14.675577757108293,9,0,0,2,8,0.1,0.9777009601039738,1.5515838457795457e-17,26.32741387449322,-0.5193496362924486,7.10879239310411,11.728491396395949,-8.010121377393865,16.69940537452824,-14.66698238307671,-2.13089120252345,-9.607101065178819,-15.354801314337745,8.206990160641626,-11.089556790239634
allocation,92,2.325,0.195,0.205,0.22299039896026224,0.2222240498222973,0.027224049822297286,0.2715857017493144,0.04936165192701711,0.023062014685339527,-1.8840684475270195e-11,-1.924933170351098e-11,880.8427669566706,10.0,19.944401509778153,14.619912227327672,9,0,0,2,8,0.1,0.9777775950177703,3.1031676915590914e-17,26.343706373794017,-0.4925449955668635,7.1396378634389315,11.762990993913832,-8.02130236218274,16.711948758678123,-14.690034159651157,-2.1296104633289556,-9.589863807780048,-15.351364114563609,8.25943474203169,-11.102430938359399
allocation,93,2.35,0.195,0.205,0.2222240498222973,0.22130466123663925,0.026304661236639243,0.27012865210554154,0.048823990868902295,0.014322762095904466,-1.8570172877573146e-11,-1.910719540378443e-11,632.8573748136763,10.0,19.705251082422475,14.556522203740904,9,0,0,2,8,0.1,0.9778695338763361,0.0,26.36132586793307,-0.46541195703321314,7.176869327132021,11.802066630221118,-8.033783193605647,16.723208528373334,-14.714064291546286,-2.126101511548214,-9.621498111461438,-15.406997772930984,8.3140022281706,-11.099522390459814
allocation,94,2.375,0.195,0.205,0.2213046612366392,0.22372686493859223,0.028726864938592223,0.27539387388933,0.05166700895073778,0.14429879151556302,-4.906538933386797e-18,-1.676839119718538e-11,655.0972726501434,10.0,29.24132478750508,14.72681895340712,9,0,0,2,8,0.1,0.9776273135061407,2.5018537765542006e-17,26.346284174142784,-0.5351715324708348,7.100593505585315,11.703458444888085,-8.027580069019896,16.729151795903462,-14.627885785032767,-2.152349713277017,-9.64608258094601,-15.38503015036076,8.232908072574851,-10.977590117052182
allocation,95,2.4000000000000004,0.195,0.205,0.22372686493859223,0.22288803078691788,0.027888030786917872,0.27376442064791856,0.05087638986100068,0.0218776958474863,-1.6596412101031242e-11,-1.8765332303600708e-11,347.87557345477916,10.0,20.10314563158528,14.675551554949916,9,0,0,2,8,0.1,0.9777111969213083,2.7755575615628914e-17,26.36258534616475,-0.5124152208930528,7.12247999015518,11.737162384542609,-8.03962330458578,16.74972388718359,-14.644083642477808,-2.1505156330335184,-9.649201826209396,-15.411205826079042,8.24069800919834,-10.994864773200806
allocation,96,2.4250000000000003,0.195,0.205,0.2228880307869178,0.22204163341183855,0.027041633411838545,0.27223029174433006,0.050188658332491504,0.019542044547451322,-1.7382817441657675e-11,-1.9114967361454916e-11,485.5437277384788,10.0,19.725332689764265,14.614407315369505,9,0,0,2,8,0.1,0.9777958366588162,1.3877787807814457e-17,26.38065595292619,-0.4847284135160474,7.156773108066345,11.772384245721792,-8.051778380111301,16.760582826612584,-14.669166964365818,-2.1435359032204535,-9.632785959457223,-15.41545733808557,8.293402645639674,-11.01053748101313
allocation,97,2.45,0.195,0.205,0.22204163341183852,0.22115740371046058,0.026157403710460575,0.27062991997496627,0.04947251626450569,0.015197683632510423,-1.6774627408169717e-11,-1.920233748692437e-11,370.31063002300147,10.0,19.466622705178484,14.548342214157676,9,0,0,2,8,0.1,0.977884259628954,3.179800655392251e-17,26.39657214963021,-0.45764265473316557,7.1977885750606845,11.808131912577474,-8.063492041824576,16.770727087794803,-14.698555697088565,-2.1317369166086015,-9.619343884720857,-15.433160249803201,8.348617369301097,-11.029299441276388
allocation,98,2.475,0.195,0.205,0.2211574037104606,0.223718920326439,0.028718920326438996,0.276084031077642,0.05236511075120301,0.1492029738850834,-7.359808400080195e-18,-1.8176147135353852e-11,668.578032064941,10.0,29.51929803997041,14.725484685364522,9,0,0,2,8,0.1,0.9776281079673561,1.962615573354719e-17,26.380902390354564,-0.5244337755464186,7.116211316391303,11.704381873179143,-8.054950388410605,16.772738059543464,-14.602834004117963,-2.157514239200767,-9.643878740488331,-15.407064073135716,8.264959863336092,-10.909914191708667
allocation,99,2.5,0.195,0.205,0.223718920326439,0.22284948606462138,0.02784948606462137,0.2744691260465726,0.05161963998195121,0.02068380460668475,-1.6792492116426177e-11,-1.8068422846436614e-11,341.65260386512796,10.0,19.953636747327884,14.670589241836906,9,0,0,2,8,0.1,0.9777150513935379,1.3877787807814457e-17,26.398550839963157,-0.49899035767102456,7.140196970130161,11.73872838705587,-8.066773153049574,16.78948903808564,-14.619073227294686,-2.1508871298139023,-9.643621746029762,-15.431972894351295,8.271573317751255,-10.932086818285175
allocation,100,2.5250000000000004,0.195,0.205,0.22284948606462138,0.22197711863539896,0.02697711863539895,0.272947816087007,0.050970697451608066,0.018361746470840358,-1.6604836628379865e-11,-1.896004830117216e-11,429.4203349594387,10.0,19.604799266291163,14.606685390021848,9,0,0,2,8,0.1,0.9778022881364601,0.0,26.417781798462677,-0.4692139050195633,7.175799567712556,11.774110963180894,-8.078752375366035,16.79755840041061,-14.64266763513667,-2.140931239191294,-9.627704934476567,-15.441653336010416,8.323123637970035,-10.951358950269539
allocation,101,2.5500000000000003,0.195,0.205,0.22197711863539893,0.2210772681893463,0.026077268189346303,0.2713691231988962,0.05029185500954991,0.014345681559744472,-1.7378381930461894e-11,-1.919731135110448e-11,340.5905261083022,10.0,19.37923990554157,14.538827189145536,9,0,0,2,8,0.1,0.9778922731810654,2.1942709178604383e-17,26.434793055970964,-0.44040940542972806,7.217628482333615,11.809800088009062,-8.090111404404661,16.805511030707812,-14.670151438894093,-2.1266939735938526,-9.61497067392712,-15.462644592062489,8.376276563012093,-10.97329865736404
allocation,102,2.575,0.195,0.205,0.22107726818934628,0.22370923364842996,0.02870923364842995,0.2769873855998685,0.05327815195143856,0.15169515988862253,-2.943923360032078e-17,-1.7160364779495785e-11,678.4812915820017,10.0,29.703316490369847,14.720403907224169,9,0,0,2,8,0.1,0.977629076635157,1.5515838457795457e-17,26.41977288133401,-0.5051772099259078,7.132433537485541,11.70109828942038,-8.080924993212957,16.803496400212158,-14.569458211961596,-2.1524269805005756,-9.638826829362525,-15.433791544356122,8.291064698005833,-10.854792563776662
allocation,103,2.6,0.195,0.205,0.22370923364842998,0.22282391280883815,0.02782391280883814,0.2754034133879073,0.052579500579069155,0.02013241757166069,-1.7158073425813895e-11,-1.7158073425813895e-11,335.90941502494314,10.0,19.84567753636289,14.663001668697518,9,0,0,2,8,0.1,0.9777176087191162,1.962615573354719e-17,26.438673977709506,-0.4774888985016222,7.157484426369452,11.735230338513306,-8.0926921316186,16.81635319760654,-14.5839185696325,-2.143011811893689,-9.636709472293347,-15.457439961776842,8.297937519024934,-10.881995847563383
allocation,104,2.625,0.195,0.205,0.22282391280883818,0.22189613561235824,0.026896135612358235,0.2739386579203208,0.05204252230796255,0.015972470791235923,-6.597612535868457e-12,-1.8944275005136055e-11,497.53113735423113,10.0,19.55676391230997,14.597183532285962,9,0,0,2,8,0.1,0.9778103864387642,5.0515910130503314e-17,26.459670294516354,-0.445583027136455,7.192671772848445,11.773049145390296,-8.102326481075915,16.819062221379603,-14.599906698166384,-2.1346741340053508,-9.653038811937504,-15.499692414500299,8.34730535551869,-10.896762491411303
allocation,105,2.6500000000000004,0.195,0.205,0.22189613561235821,0.22096545180821908,0.025965451808219076,0.2724535147835999,0.05148806297538083,0.012730223094814358,-8.586443133426895e-18,-1.9250329264207876e-11,464.6562410169343,10.0,19.38324751781975,14.529277086628145,9,0,0,2,8,0.1,0.9779034548191781,2.8609792490763984e-17,26.478385281866103,-0.4154551023243874,7.234127698815724,11.810495017646762,-8.110814449961318,16.822687626271133,-14.621482179178713,-2.1213176172379447,-9.665885937490582,-15.541261876896257,8.396573735093721,-10.913632017524082
allocation,106,2.6750000000000003,0.195,0.205,0.2209654518082191,0.22011230483077565,0.025112304830775645,0.2708341036855776,0.050721798854801936,0.012704014757025248,-1.2841823018616596e-11,-1.7633892398687477e-11,563.6174344288222,10.0,19.23506430995474,14.460310003245636,9,0,0,2,8,0.1,0.9779887695169225,3.1031676915590914e-17,26.491397879623158,-0.38931938437654445,7.281394524981071,11.844046689755634,-8.123711538400524,16.83030429444776,-14.646991026716876,-2.1034248023333704,-9.651448575534527,-15.568586703308888,8.444020328373522,-10.946929404578581
allocation,107,2.7,0.195,0.205,0.22011230483077562,0.22293500403285124,0.027935004032851235,0.27656729197791374,0.0536322879450625,0.15566687122717746,5.28986228755764e-18,-1.826980683041854e-11,691.8989136891851,10.0,30.107584654449884,14.652865212691207,9,0,0,2,8,0.1,0.9777064995967149,4.163336342344337e-17,26.473953608619308,-0.4596621999059877,7.185309212974734,11.730116097215577,-8.111950541215576,16.827217289957282,-14.533811851557438,-2.131185432727505,-9.673033476578667,-15.53098133462674,8.34867935097934,-10.83496415849602
allocation,108,2.725,0.195,0.205,0.22293500403285127,0.22202229206928978,0.02702229206928977,0.2748870463091441,0.052864754239854345,0.016773803538892938,-1.6400864445110577e-11,-1.799925536709266e-11,314.3339148375646,10.0,19.592827152916243,14.591291093233867,9,0,0,2,8,0.1,0.9777977707930711,2.4037033579794548e-17,26.492194253308387,-0.4314252368890039,7.213102969987107,11.765884196202153,-8.12294670208231,16.838404125643475,-14.548789541090557,-2.1163132918923186,-9.664902895808305,-15.552692300142406,8.354328642497427,-10.870896405773761
allocation,109,2.75,0.195,0.205,0.22202229206928978,0.22108225193965733,0.026082251939657325,0.2734222163798505,0.05233996444019315,0.013099032206095748,-9.714505499601852e-12,-1.8868858435143068e-11,484.0920904842411,10.0,19.40369792328084,14.52455076111276,9,0,0,2,8,0.1,0.9778917748060343,4.906538933386797e-17,26.512968709147042,-0.39899711014129563,7.249976296003679,11.805297326611042,-8.132048839699426,16.840377114767985,-14.564404206192624,-2.102983740228614,-9.678551719756333,-15.592304213849932,8.400854365564488,-10.888326571322892
allocation,110,2.7750000000000004,0.195,0.205,0.22108225193965733,0.22018212021700131,0.025182120217001308,0.2717510008845555,0.05156888066755419,0.011587812183749513,-1.1784719018496278e-11,-1.910288654262487e-11,270.19656796207727,10.0,19.130094941592866,14.453433732701166,9,0,0,2,8,0.1,0.9779817879782998,2.0816681711721685e-17,26.52920325125904,-0.36898139740924507,7.293758146611512,11.840617196015913,-8.141707494734773,16.845239018335597,-14.585908834690285,-2.0846398482665327,-9.66433263332601,-15.616131864700005,8.449103681292673,-10.925225297951123
allocation,111,2.8000000000000003,0.195,0.205,0.22018212021700131,0.21928069561416577,0.024280695614165765,0.2701789478110134,0.050898252196847654,0.008425392270279332,-1.8513571044437596e-11,-1.8513571044437596e-11,365.4991394964262,10.0,19.113104347416026,14.384350906069761,9,0,0,2,8,0.1,0.9780719304385834,3.469446951953614e-17,26.543803093356917,-0.3406619656535572,7.340948250519639,11.87938686983205,-8.147967483265056,16.847756481669453,-14.608458063304255,-2.063817773051841,-9.66666837767389,-15.651944066569417,8.492081229230013,-10.952638258417922
allocation,112,2.825,0.195,0.205,0.21928069561416574,0.2222112771758676,0.027211277175867604,0.27600708243865285,0.05379580526278524,0.15722817153400998,-1.3333279131070885e-11,-1.7101937713877016e-11,690.788065574045,10.0,30.271970035161566,14.582623933524964,9,0,0,2,8,0.1,0.9777788722824132,5.003707553108401e-17,26.52517003483941,-0.4126561741179336,7.238322615394698,11.762926370950737,-8.1357028114124,16.837330368935856,-14.487324379500404,-2.0966099023614153,-9.684961594307673,-15.609605549779404,8.392568164185194,-10.846214605189772
allocation,113,2.85,0.195,0.205,0.22221127717586764,0.22128468598388001,0.026284685983880007,0.2742498683092521,0.05296518232537206,0.014224239801095067,-1.656755183902506e-11,-1.890654556069041e-11,296.80106495993573,10.0,19.432452867898466,14.519316009028326,9,0,0,2,8,0.1,0.977871531401612,1.3877787807814457e-17,26.543819870629964,-0.3823985888051983,7.2652002332802095,11.79927485647113,-8.144453991127044,16.84974093547659,-14.499589155546579,-2.0791216812136017,-9.673345333297098,-15.629661448680071,8.39935963514793,-10.887660743804961
allocation,114,2.875,0.195,0.205,0.22128468598388001,0.2203916990997409,0.0253916990997409,0.2725755528798178,0.052183853780076866,0.012738537273719666,-1.658824516697662e-11,-1.9128290454611163e-11,559.9432656145681,10.0,19.16505339095364,14.44987716894173,9,0,0,2,8,0.1,0.9779608300900259,5.099024833164444e-17,26.56266179776607,-0.3492164392858042,7.303304115245523,11.834716568057365,-8.157353865274166,16.85513239532795,-14.513016835890095,-2.0633094601826194,-9.658956022276367,-15.650554191570949,8.4425675283994,-10.927369176150737
allocation,115,2.9000000000000004,0.195,0.205,0.22039169909974093,0.21947450660320553,0.02447450660320552,0.2709927126763582,0.05151820607315269,0.00890301785855115,-1.1653029966793642e-17,-1.8575134921728217e-11,368.8415038373458,10.0,19.078304511152684,14.38018178267551,9,0,0,2,8,0.1,0.9780525493396794,1.962615573354719e-17,26.580896411876353,-0.3168083533107308,7.346036367000821,11.873391684983726,-8.163603731222743,16.856854787535823,-14.529516316097414,-2.044413114267149,-9.662250598664524,-15.684541179521558,8.489365726605865,-10.956380588228718
allocation,116,2.9250000000000003,0.195,0.205,0.21947450660320547,0.2186024241466905,0.023602424146690504,0.269309428607897,0.05070700446120646,0.0077445425640969776,-1.7249499419029158e-11,-1.8687220203781188e-11,235.8545659602033,10.0,18.945358050133667,14.309134970678878,9,0,0,2,8,0.1,0.978139757585331,6.798699777552591e-17,26.595031361617345,-0.28748692368760237,7.394155373180081,11.909805305682646,-8.171251600996015,16.860621370328992,-14.550470754898305,-2.021219606711904,-9.646877263106575,-15.709608856932366,8.536323028599584,-10.99555761593528
allocation,117,2.95,0.195,0.205,0.21860242414669057,0.22152972574429958,0.02652972574429957,0.27515919397192695,0.053629468227627375,0.15571545343743437,-1.2573006016803667e-17,-1.762342920441203e-11,677.4279434737163,10.0,30.249254731944298,14.508689861026253,9,0,0,2,8,0.1,0.9778470274255701,2.0816681711721685e-17,26.577025941170046,-0.3583679575721522,7.287802376026411,11.789167000920218,-8.157671892002082,16.85186506154965,-14.429779980882392,-2.060636074872513,-9.664196212883033,-15.665067126662743,8.4352414958772,-10.891310454003372
